Entry ID,Ligand,Value,Symbol,Type,Unit,PDB ID,Title,Structure Title,Stucture Keywords,Gene Name,EC Number,Annotation Identifier,Entity ID,Entry Id (Polymer Entity Identifiers),Target Protein,Accession Code(s),Database Name,Ligand Formula,Ligand MW,Ligand ID,Ligand Name,Ligand SMILES,Entity ID
7XDE,,,,,,7XDE,Suppression of the human malic enzyme 2 modifies energy metabolism and inhibits cellular respiration,Cryo-EM structures of human mitochondrial NAD(P)+-dependent malic enzyme in apo form,HYDROLASE,ME2,1.1.1.38,"GO:0043231, GO:0005759, GO:0005739, GO:0009055, GO:0004471, GO:0004473, GO:0004470, GO:0046872, GO:0051287, GO:0008948, GO:0006108, GO:0006090, GO:1902031, IPR046346, IPR015884, IPR012301, IPR037062, IPR012302, IPR001891, IPR036291, P23368",1,7XDE,wildtype,P23368,UniProt,C21 H27 N7 O14 P2,663.425,NAD,NICOTINAMIDE-ADENINE-DINUCLEOTIDE,c1cc(c[n+](c1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N,2
7XDF,,,,,,7XDF,Suppression of the human malic enzyme 2 modifies energy metabolism and inhibits cellular respiration,Cryo-EM structures of human mitochondrial NAD(P)+-dependent malic enzyme in a ternary complex with NAD+ and allosteric inhibitor EA,HYDROLASE,ME2,1.1.1.38,"GO:0043231, GO:0005759, GO:0005739, GO:0009055, GO:0004471, GO:0004473, GO:0004470, GO:0046872, GO:0051287, GO:0008948, GO:0006108, GO:0006090, GO:1902031, IPR046346, IPR015884, IPR012301, IPR037062, IPR012302, IPR001891, IPR036291, P23368",1,7XDF,wildtype,P23368,UniProt,C21 H27 N7 O14 P2,663.425,NAD,NICOTINAMIDE-ADENINE-DINUCLEOTIDE,c1cc(c[n+](c1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N,2
7XDF,,,,,,7XDF,Suppression of the human malic enzyme 2 modifies energy metabolism and inhibits cellular respiration,Cryo-EM structures of human mitochondrial NAD(P)+-dependent malic enzyme in a ternary complex with NAD+ and allosteric inhibitor EA,HYDROLASE,ME2,1.1.1.38,"GO:0043231, GO:0005759, GO:0005739, GO:0009055, GO:0004471, GO:0004473, GO:0004470, GO:0046872, GO:0051287, GO:0008948, GO:0006108, GO:0006090, GO:1902031, IPR046346, IPR015884, IPR012301, IPR037062, IPR012302, IPR001891, IPR036291, P23368",1,7XDF,wildtype,P23368,UniProt,C23 H16 O6,388.37,JBR,4-[(3-carboxy-2-oxidanyl-naphthalen-1-yl)methyl]-3-oxidanyl-naphthalene-2-carboxylic acid,c1ccc2c(c1)cc(c(c2Cc3c4ccccc4cc(c3O)C(=O)O)O)C(=O)O,3
7XDG,,,,,,7XDG,Suppression of the human malic enzyme 2 modifies energy metabolism and inhibits cellular respiration,Cryo-EM structures of human mitochondrial NAD(P)+-dependent malic enzyme in a ternary complex with NAD+ and allosteric inhibitor MDSA,HYDROLASE,ME2,1.1.1.38,"GO:0043231, GO:0005759, GO:0005739, GO:0009055, GO:0004471, GO:0004473, GO:0004470, GO:0046872, GO:0051287, GO:0008948, GO:0006108, GO:0006090, GO:1902031, IPR046346, IPR015884, IPR012301, IPR037062, IPR012302, IPR001891, IPR036291, P23368",1,7XDG,wildtype,P23368,UniProt,C21 H27 N7 O14 P2,663.425,NAD,NICOTINAMIDE-ADENINE-DINUCLEOTIDE,c1cc(c[n+](c1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N,2
7XDG,,,,,,7XDG,Suppression of the human malic enzyme 2 modifies energy metabolism and inhibits cellular respiration,Cryo-EM structures of human mitochondrial NAD(P)+-dependent malic enzyme in a ternary complex with NAD+ and allosteric inhibitor MDSA,HYDROLASE,ME2,1.1.1.38,"GO:0043231, GO:0005759, GO:0005739, GO:0009055, GO:0004471, GO:0004473, GO:0004470, GO:0046872, GO:0051287, GO:0008948, GO:0006108, GO:0006090, GO:1902031, IPR046346, IPR015884, IPR012301, IPR037062, IPR012302, IPR001891, IPR036291, P23368",1,7XDG,wildtype,P23368,UniProt,C15 H12 O6,288.252,D5S,5-[(3-carboxy-4-oxidanyl-phenyl)methyl]-2-oxidanyl-benzoic acid,c1cc(c(cc1Cc2ccc(c(c2)C(=O)O)O)C(=O)O)O,3
7XDK,,,,,,7XDK,Biparatopic antibody BA7208/7125 effectively neutralizes SARS-CoV-2 variants including Omicron BA.1-BA.5.,Cryo-EM structure of SARS-CoV-2 Delta Spike protein in complex with BA7054 and BA7125 fab,VIRAL PROTEIN,,,,2,7XDK,wildtype,,,C8 H15 N O6,221.208,NAG,2-acetamido-2-deoxy-beta-D-glucopyranose,CC(=O)NC1C(C(C(OC1O)CO)O)O,7
7XDL,,,,,,7XDL,Biparatopic antibody BA7208/7125 effectively neutralizes SARS-CoV-2 variants including Omicron BA.1-BA.5.,Cryo-EM structure of SARS-CoV-2 Delta Spike protein in complex with BA7208 and BA7125 fab,VIRAL PROTEIN,"S, 2",,"GO:0044173, GO:0020002, GO:0016020, GO:0019031, GO:0055036, GO:0046789, GO:0042802, GO:0075509, GO:0039654, GO:0019064, GO:0061025, GO:0046598, GO:0019065, GO:0046813, GO:0039587, GO:0039502, GO:0046718, GO:0019058, IPR032500, IPR042578, IPR043607, IPR043473, IPR043002, IPR044341, IPR018548, IPR044366, IPR036326, IPR002552, IPR044873, IPR044874, P0DTC2",1,7XDL,wildtype,P0DTC2,UniProt,C8 H15 N O6,221.208,NAG,2-acetamido-2-deoxy-beta-D-glucopyranose,CC(=O)NC1C(C(C(OC1O)CO)O)O,7
7XEC,,,,,,7XEC,Structural insights into substrate recognition and translocation of human peroxisomal ABC transporter ALDP.,Cryo-EM structure of human ABCD1 E630Q in the presence of ATP in inward-facing state 2,STRUCTURAL PROTEIN,"ABCD1, ALD","3.1.2, 7.6.2","GO:0005737, GO:0005829, GO:0005789, GO:0005765, GO:0016020, GO:0031966, GO:0048471, GO:0005778, GO:0005777, GO:0015607, GO:0047617, GO:0043531, GO:0005524, GO:0016887, GO:0042626, GO:0019899, GO:0042802, GO:0005324, GO:0046982, GO:0042803, GO:0036109, GO:0006635, GO:0030497, GO:0055089, GO:0043651, GO:0042758, GO:0015910, GO:0043217, GO:1900016, GO:1903427, GO:1990535, GO:0015919, GO:0007031, GO:0032000, GO:2001280, GO:1900407, GO:0031998, GO:0051900, GO:0002082, GO:0055092, GO:0042760, GO:0000038, GO:0036113, IPR003593, IPR011527, IPR036640, IPR003439, IPR017871, IPR031237, IPR005283, IPR027417, P33897, TRANSMEMBRANE PROTEINS: ALPHA-HELICAL.ATP Binding Cassette (ABC) Transporters.peroxisomal fatty acid transporter ABCD1, also known as adrenoleukodystrophy protein (ALDP), C26:0 bound, Transmembrane.Alpha-helical polytopic.ABC transporters.ABC transporter D familiy (ABCD), Generic PDBTM",1,7XEC,mutant,P33897,UniProt,C10 H16 N5 O13 P3,507.181,ATP,ADENOSINE-5'-TRIPHOSPHATE,c1nc(c2c(n1)n(cn2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N,2
7XKI,,,,,,7XKI,Cryo-EM structures of human Cx36/GJD2 neuronal gap junction channel.,Human Cx36/GJD2 (N-terminal deletion BRIL-fused mutant) gap junction channel in soybean lipids (D6 symmetry),MEMBRANE PROTEIN,"GJD2, GJA9",,"GO:0042597, GO:0009055, GO:0020037, GO:0005506, IPR009155, IPR010980, GO:0005922, GO:0005886, GO:0045202, GO:0005243, GO:0007267, GO:0007268, GO:0019228, GO:0007601, IPR000500, IPR002260, IPR019570, IPR017990, IPR013092, IPR038359, Q9UKL4, Transmembrane.Alpha-helical polytopic.Tetraspan junctional complexes.Connexin, Generic PDBTM",1,7XKI,mutant,Q9UKL4,UniProt,C36 H72 N O8 P,677.933,MC3,"1,2-DIMYRISTOYL-RAC-GLYCERO-3-PHOSPHOCHOLINE",CCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCC,2
7XKT,,,,,,7XKT,Cryo-EM structures of human Cx36/GJD2 neuronal gap junction channel.,Human Cx36/GJD2 (BRIL-fused mutant) gap junction channel in detergents at 2.2 Angstroms resolution,MEMBRANE PROTEIN,"GJD2, GJA9",,"GO:0042597, GO:0009055, GO:0020037, GO:0005506, IPR009155, IPR010980, GO:0005922, GO:0005886, GO:0045202, GO:0005243, GO:0007267, GO:0007268, GO:0019228, GO:0007601, IPR000500, IPR002260, IPR019570, IPR017990, IPR013092, IPR038359, Q9UKL4, Transmembrane.Alpha-helical polytopic.Tetraspan junctional complexes.Connexin, Generic PDBTM",1,7XKT,mutant,Q9UKL4,UniProt,C36 H72 N O8 P,677.933,MC3,"1,2-DIMYRISTOYL-RAC-GLYCERO-3-PHOSPHOCHOLINE",CCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCC,2
7XKT,,,,,,7XKT,Cryo-EM structures of human Cx36/GJD2 neuronal gap junction channel.,Human Cx36/GJD2 (BRIL-fused mutant) gap junction channel in detergents at 2.2 Angstroms resolution,MEMBRANE PROTEIN,cybC,,"GO:0042597, GO:0009055, GO:0020037, GO:0005506, IPR009155, IPR010980, GO:0005922, GO:0005886, GO:0045202, GO:0005243, GO:0007267, GO:0007268, GO:0019228, GO:0007601, IPR000500, IPR002260, IPR019570, IPR017990, IPR013092, IPR038359, Q9UKL4, Transmembrane.Alpha-helical polytopic.Tetraspan junctional complexes.Connexin, Generic PDBTM",1,7XKT,mutant,P0ABE7,UniProt,C31 H50 O4,486.726,Y01,CHOLESTEROL HEMISUCCINATE,CC(C)CCCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)OC(=O)CCC(=O)O)C)C,3
7XKT,,,,,,7XKT,Cryo-EM structures of human Cx36/GJD2 neuronal gap junction channel.,Human Cx36/GJD2 (BRIL-fused mutant) gap junction channel in detergents at 2.2 Angstroms resolution,MEMBRANE PROTEIN,"GJD2, GJA9",,"GO:0042597, GO:0009055, GO:0020037, GO:0005506, IPR009155, IPR010980, GO:0005922, GO:0005886, GO:0045202, GO:0005243, GO:0007267, GO:0007268, GO:0019228, GO:0007601, IPR000500, IPR002260, IPR019570, IPR017990, IPR013092, IPR038359, Q9UKL4, Transmembrane.Alpha-helical polytopic.Tetraspan junctional complexes.Connexin, Generic PDBTM",1,7XKT,mutant,P0ABE7,,C38 H75 O10 P,722.97,LHG,"1,2-DIPALMITOYL-PHOSPHATIDYL-GLYCEROLE",CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC(CO)O)OC(=O)CCCCCCCCCCCCCCC,4
7XNH,,,,,,7XNH,Cryo-EM structures of human Cx36/GJD2 neuronal gap junction channel.,Human Cx36/GJD2 gap junction channel with pore-lining N-terminal helices in soybean lipids,MEMBRANE PROTEIN,"GJD2, GJA9",,"GO:0005922, GO:0005886, GO:0045202, GO:0005243, GO:0007267, GO:0007268, GO:0019228, GO:0007601, IPR000500, IPR002260, IPR019570, IPR017990, IPR013092, IPR038359, Q9UKL4, Transmembrane.Alpha-helical polytopic.Tetraspan junctional complexes.Connexin, Generic PDBTM",1,7XNH,wildtype,Q9UKL4,UniProt,C36 H72 N O8 P,677.933,MC3,"1,2-DIMYRISTOYL-RAC-GLYCERO-3-PHOSPHOCHOLINE",CCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCC,2
7XNV,,,,,,7XNV,Cryo-EM structures of human Cx36/GJD2 neuronal gap junction channel.,Structurally hetero-junctional human Cx36/GJD2 gap junction channel in soybean lipids (C6 symmetry),MEMBRANE PROTEIN,"GJD2, GJA9",,"GO:0005922, GO:0005886, GO:0045202, GO:0005243, GO:0007267, GO:0007268, GO:0019228, GO:0007601, IPR000500, IPR002260, IPR019570, IPR017990, IPR013092, IPR038359, Q9UKL4, Transmembrane.Alpha-helical polytopic.Tetraspan junctional complexes.Connexin, Generic PDBTM",1,7XNV,wildtype,Q9UKL4,UniProt,C36 H72 N O8 P,677.933,MC3,"1,2-DIMYRISTOYL-RAC-GLYCERO-3-PHOSPHOCHOLINE",CCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCC,2
7Y09,,,,,,7Y09,Cryo-EM structure of human IgM-Fc in complex with the J chain and the DBL domain of DBLMSP,Cryo-EM structure of human IgM-Fc in complex with the J chain and the DBL domain of DBLMSP,IMMUNE SYSTEM,,,"GO:0016020, GO:0046789, IPR042202, IPR008602, IPR010784",1,7Y09,wildtype,C5HX06,UniProt,C8 H15 N O6,221.208,NAG,2-acetamido-2-deoxy-beta-D-glucopyranose,CC(=O)NC1C(C(C(OC1O)CO)O)O,5
7Y4A,,,,,,7Y4A,Targeting Ras-binding domain of ELMO3 by computational nanobody design.,Crystal structure of human ELMO3 RBD-RhoG complex,SIGNALING PROTEIN,"ELMO1, KIAA0281",,"GO:0005737, GO:0005829, GO:0032045, GO:0016020, GO:0005886, GO:0017124, GO:0030036, GO:0007015, GO:0030029, GO:0006915, GO:0016477, GO:0048870, GO:0006911, GO:0016601, GO:0050790, IPR011989, IPR016024, IPR030715, IPR024574, IPR006816, IPR011993, IPR001849, Q92556",2,7Y4A,wildtype,Q92556,UniProt,C10 H15 N5 O11 P2,443.201,GDP,GUANOSINE-5'-DIPHOSPHATE,c1nc2c(n1C3C(C(C(O3)COP(=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N,5
7YAG,,,,,,7YAG,Cryo-EM structures of human SPCA1a reveal the mechanism of Ca 2+ /Mn 2+ transport into the Golgi apparatus.,CryoEM structure of SPCA1a in E1-Ca-AMPPCP state subclass 1,TRANSPORT PROTEIN,"ATP2C1, KIAA1347, PMR1L, HUSSY-28",7.2.2.10,"GO:0033106, GO:0005783, GO:0005794, GO:0032580, GO:0000139, GO:0016020, GO:0005886, GO:0005802, GO:0005524, GO:0016887, GO:0005509, GO:0030145, GO:0046872, GO:0005388, GO:0015662, GO:0140613, GO:0070588, GO:0006816, GO:0016339, GO:0006874, GO:0030026, GO:0008544, GO:0032468, GO:0032472, GO:0034220, GO:0006828, GO:0042998, GO:0043123, GO:0098629, IPR006068, IPR004014, IPR023299, IPR018303, IPR023298, IPR008250, IPR036412, IPR023214, IPR006413, IPR001757, IPR044492, P98194, Transmembrane.Alpha-helical polytopic.P-type ATPase (P-ATPase).P-ATPase, Generic PDBTM",1,7YAG,wildtype,P98194,UniProt,C11 H18 N5 O12 P3,505.208,ACP,PHOSPHOMETHYLPHOSPHONIC ACID ADENYLATE ESTER,c1nc(c2c(n1)n(cn2)C3C(C(C(O3)COP(=O)(O)OP(=O)(CP(=O)(O)O)O)O)O)N,3
7YAH,,,,,,7YAH,Cryo-EM structures of human SPCA1a reveal the mechanism of Ca 2+ /Mn 2+ transport into the Golgi apparatus.,CryoEM structure of SPCA1a in E1-Ca-AMPPCP state subclass 2,TRANSPORT PROTEIN,"ATP2C1, KIAA1347, PMR1L, HUSSY-28",7.2.2.10,"GO:0033106, GO:0005783, GO:0005794, GO:0032580, GO:0000139, GO:0016020, GO:0005886, GO:0005802, GO:0005524, GO:0016887, GO:0005509, GO:0030145, GO:0046872, GO:0005388, GO:0015662, GO:0140613, GO:0070588, GO:0006816, GO:0016339, GO:0006874, GO:0030026, GO:0008544, GO:0032468, GO:0032472, GO:0034220, GO:0006828, GO:0042998, GO:0043123, GO:0098629, IPR006068, IPR004014, IPR023299, IPR018303, IPR023298, IPR008250, IPR036412, IPR023214, IPR006413, IPR001757, IPR044492, P98194, Transmembrane.Alpha-helical polytopic.P-type ATPase (P-ATPase).P-ATPase, Generic PDBTM",1,7YAH,wildtype,P98194,UniProt,C11 H18 N5 O12 P3,505.208,ACP,PHOSPHOMETHYLPHOSPHONIC ACID ADENYLATE ESTER,c1nc(c2c(n1)n(cn2)C3C(C(C(O3)COP(=O)(O)OP(=O)(CP(=O)(O)O)O)O)O)N,3
7YAI,,,,,,7YAI,Cryo-EM structures of human SPCA1a reveal the mechanism of Ca 2+ /Mn 2+ transport into the Golgi apparatus.,CryoEM structure of SPCA1a in E1-Ca-AMPPCP state subclass 3,TRANSPORT PROTEIN,"ATP2C1, KIAA1347, PMR1L, HUSSY-28",7.2.2.10,"GO:0033106, GO:0005783, GO:0005794, GO:0032580, GO:0000139, GO:0016020, GO:0005886, GO:0005802, GO:0005524, GO:0016887, GO:0005509, GO:0030145, GO:0046872, GO:0005388, GO:0015662, GO:0140613, GO:0070588, GO:0006816, GO:0016339, GO:0006874, GO:0030026, GO:0008544, GO:0032468, GO:0032472, GO:0034220, GO:0006828, GO:0042998, GO:0043123, GO:0098629, IPR006068, IPR004014, IPR023299, IPR018303, IPR023298, IPR008250, IPR036412, IPR023214, IPR006413, IPR001757, IPR044492, P98194, Transmembrane.Alpha-helical polytopic.P-type ATPase (P-ATPase).P-ATPase, Generic PDBTM",1,7YAI,wildtype,P98194,UniProt,C11 H18 N5 O12 P3,505.208,ACP,PHOSPHOMETHYLPHOSPHONIC ACID ADENYLATE ESTER,c1nc(c2c(n1)n(cn2)C3C(C(C(O3)COP(=O)(O)OP(=O)(CP(=O)(O)O)O)O)O)N,3
